image_name,absolute_path,label
z7_001232_ceec7525-b67e-43fc-8967-77d57133afba___RS_Late.B 5586.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001232_ceec7525-b67e-43fc-8967-77d57133afba___RS_Late.B 5586.JPG,Tomato___Late_blight
z7_001233_cf0469e3-6a8c-4d3b-a1d3-43b99619b472___GHLB2 Leaf 8699.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001233_cf0469e3-6a8c-4d3b-a1d3-43b99619b472___GHLB2 Leaf 8699.JPG,Tomato___Late_blight
z7_001234_cf17b854-3985-4aaa-a044-9babdc780668___GHLB2 Leaf 8775.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001234_cf17b854-3985-4aaa-a044-9babdc780668___GHLB2 Leaf 8775.JPG,Tomato___Late_blight
z7_001235_cf21ccf7-0ad0-44cb-b541-a03d3921afcf___GHLB2 Leaf 8798.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001235_cf21ccf7-0ad0-44cb-b541-a03d3921afcf___GHLB2 Leaf 8798.JPG,Tomato___Late_blight
z7_001236_cf2e943e-c8d7-43eb-a137-72f6b67b187a___RS_Late.B 7192.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001236_cf2e943e-c8d7-43eb-a137-72f6b67b187a___RS_Late.B 7192.JPG,Tomato___Late_blight
z7_001237_cf848353-3cc5-4d85-95ae-453c7da065f4___RS_Late.B 6756.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001237_cf848353-3cc5-4d85-95ae-453c7da065f4___RS_Late.B 6756.JPG,Tomato___Late_blight
z7_001238_d029a830-f39c-4668-b413-45b69e2b3640___RS_Late.B 4841.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001238_d029a830-f39c-4668-b413-45b69e2b3640___RS_Late.B 4841.JPG,Tomato___Late_blight
z7_001239_d0811c38-0d61-4bd1-a9a3-49d990c0cfbc___GHLB2 Leaf 8931.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001239_d0811c38-0d61-4bd1-a9a3-49d990c0cfbc___GHLB2 Leaf 8931.JPG,Tomato___Late_blight
z7_001240_d08bee32-4f76-4a08-9158-69fe55da2ddb___GHLB Leaf 23 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001240_d08bee32-4f76-4a08-9158-69fe55da2ddb___GHLB Leaf 23 Day 12.JPG,Tomato___Late_blight
z7_001241_d0badc95-d04c-457b-8db8-aa6e198f4bd6___GHLB Leaf 10 Day 6.jpeg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001241_d0badc95-d04c-457b-8db8-aa6e198f4bd6___GHLB Leaf 10 Day 6.jpeg,Tomato___Late_blight
z7_001242_d0d54368-8903-496b-9b2c-705a3d4cf8d6___RS_Late.B 5377.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001242_d0d54368-8903-496b-9b2c-705a3d4cf8d6___RS_Late.B 5377.JPG,Tomato___Late_blight
z7_001243_d11994f7-7c51-41b1-8225-c628e0e15885___GHLB2 Leaf 8683.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001243_d11994f7-7c51-41b1-8225-c628e0e15885___GHLB2 Leaf 8683.JPG,Tomato___Late_blight
z7_001244_d1f8e85b-aa57-460d-8ea2-90ceb345478c___GHLB Leaf 2.7 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001244_d1f8e85b-aa57-460d-8ea2-90ceb345478c___GHLB Leaf 2.7 Day 12.JPG,Tomato___Late_blight
z7_001245_d2564630-8c1a-484b-a4e1-8c98905750d0___RS_Late.B 5014.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001245_d2564630-8c1a-484b-a4e1-8c98905750d0___RS_Late.B 5014.JPG,Tomato___Late_blight
z7_001246_d2619e9f-172d-4c42-8513-0ab522c02824___GHLB Leaf 2.2 Day 16.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001246_d2619e9f-172d-4c42-8513-0ab522c02824___GHLB Leaf 2.2 Day 16.JPG,Tomato___Late_blight
z7_001247_d26fdac6-4355-4875-8c27-ebb1eaa50a8d___RS_Late.B 5119.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001247_d26fdac6-4355-4875-8c27-ebb1eaa50a8d___RS_Late.B 5119.JPG,Tomato___Late_blight
z7_001248_d2892ccc-cc57-49ff-88eb-5aa2ee0f862e___GHLB2 Leaf 74.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001248_d2892ccc-cc57-49ff-88eb-5aa2ee0f862e___GHLB2 Leaf 74.JPG,Tomato___Late_blight
z7_001249_d28bd097-8584-4269-a82b-43d6f5df787b___RS_Late.B 4832.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001249_d28bd097-8584-4269-a82b-43d6f5df787b___RS_Late.B 4832.JPG,Tomato___Late_blight
z7_001250_d2b12108-4222-4653-85f2-9d59c5929c1e___RS_Late.B 6360.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001250_d2b12108-4222-4653-85f2-9d59c5929c1e___RS_Late.B 6360.JPG,Tomato___Late_blight
z7_001251_d2b2f190-12e4-467b-b64b-50b50d452a95___RS_Late.B 4913.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001251_d2b2f190-12e4-467b-b64b-50b50d452a95___RS_Late.B 4913.JPG,Tomato___Late_blight
z7_001252_d2ef0edd-4a4f-4245-85a8-34309ef9ef71___GHLB_PS Leaf 46.1 Day 18.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001252_d2ef0edd-4a4f-4245-85a8-34309ef9ef71___GHLB_PS Leaf 46.1 Day 18.jpg,Tomato___Late_blight
z7_001253_d31734a0-98c8-43a2-9b17-166785e192f8___GHLB2 Leaf 8706.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001253_d31734a0-98c8-43a2-9b17-166785e192f8___GHLB2 Leaf 8706.JPG,Tomato___Late_blight
z7_001254_d346f7f2-7cc9-43ef-bfcf-fbfd9d9db724___GHLB_PS Leaf 18 Day 8.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001254_d346f7f2-7cc9-43ef-bfcf-fbfd9d9db724___GHLB_PS Leaf 18 Day 8.jpg,Tomato___Late_blight
z7_001255_d348146e-9cb0-45be-b0ba-78fc310b92da___GHLB2 Leaf 9101.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001255_d348146e-9cb0-45be-b0ba-78fc310b92da___GHLB2 Leaf 9101.JPG,Tomato___Late_blight
z7_001256_d3756978-23f4-48a2-a7e5-9b32c9453059___GHLB2 Leaf 160.3.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001256_d3756978-23f4-48a2-a7e5-9b32c9453059___GHLB2 Leaf 160.3.JPG,Tomato___Late_blight
z7_001257_d3cc7383-40d6-490c-9cd7-a089f462ff54___RS_Late.B 5208.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001257_d3cc7383-40d6-490c-9cd7-a089f462ff54___RS_Late.B 5208.JPG,Tomato___Late_blight
z7_001258_d3ee22da-7e5e-4c46-9d04-a710007aff19___RS_Late.B 6257.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001258_d3ee22da-7e5e-4c46-9d04-a710007aff19___RS_Late.B 6257.JPG,Tomato___Late_blight
z7_001259_d3f4d20f-839b-452d-81e6-e61cc0047fda___GHLB Leaf 1.2 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001259_d3f4d20f-839b-452d-81e6-e61cc0047fda___GHLB Leaf 1.2 Day 12.JPG,Tomato___Late_blight
z7_001260_d42db004-b176-449f-9290-061fb92738d2___RS_Late.B 7139.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001260_d42db004-b176-449f-9290-061fb92738d2___RS_Late.B 7139.JPG,Tomato___Late_blight
z7_001261_d45e9f86-2819-4c41-886c-73b7012674b3___GHLB Leaf 2 Day 16 .JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001261_d45e9f86-2819-4c41-886c-73b7012674b3___GHLB Leaf 2 Day 16 .JPG,Tomato___Late_blight
z7_001262_d491156d-bcb8-47b9-b6b9-3f1d2dc1777f___GHLB2 Leaf 8779.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001262_d491156d-bcb8-47b9-b6b9-3f1d2dc1777f___GHLB2 Leaf 8779.JPG,Tomato___Late_blight
z7_001263_d4ac342b-52cf-490f-808f-410d101fcd4b___RS_Late.B 5483.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001263_d4ac342b-52cf-490f-808f-410d101fcd4b___RS_Late.B 5483.JPG,Tomato___Late_blight
z7_001264_d4af5357-afc6-4a81-8d7c-bf8f947c3c91___RS_Late.B 6908.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001264_d4af5357-afc6-4a81-8d7c-bf8f947c3c91___RS_Late.B 6908.JPG,Tomato___Late_blight
z7_001265_d4f4500b-9ebe-41fe-84ed-00278dc646b7___GHLB2 Leaf 9017.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001265_d4f4500b-9ebe-41fe-84ed-00278dc646b7___GHLB2 Leaf 9017.JPG,Tomato___Late_blight
z7_001266_d55910c3-3530-4bde-94a7-6748f5fadfb4___RS_Late.B 7161.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001266_d55910c3-3530-4bde-94a7-6748f5fadfb4___RS_Late.B 7161.JPG,Tomato___Late_blight
z7_001267_d56280c8-1442-476c-bdc8-8bb99edad8dd___GHLB2 Leaf 8847.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001267_d56280c8-1442-476c-bdc8-8bb99edad8dd___GHLB2 Leaf 8847.JPG,Tomato___Late_blight
z7_001268_d5b8a6e0-d0f6-4271-9d20-2e2d98834b8e___RS_Late.B 4952.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001268_d5b8a6e0-d0f6-4271-9d20-2e2d98834b8e___RS_Late.B 4952.JPG,Tomato___Late_blight
z7_001269_d5d97236-2cf4-4910-a0a9-b15223afbdbf___RS_Late.B 6049.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001269_d5d97236-2cf4-4910-a0a9-b15223afbdbf___RS_Late.B 6049.JPG,Tomato___Late_blight
z7_001270_d6027b84-ede4-4b4a-b76b-3fa65f4e663c___RS_Late.B 5198.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001270_d6027b84-ede4-4b4a-b76b-3fa65f4e663c___RS_Late.B 5198.JPG,Tomato___Late_blight
z7_001271_d61d71af-a2aa-442b-9dd4-37cf1f86e4c5___RS_Late.B 5609.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001271_d61d71af-a2aa-442b-9dd4-37cf1f86e4c5___RS_Late.B 5609.JPG,Tomato___Late_blight
z7_001272_d63639eb-4a20-4321-b8b6-38de563a1ee6___GHLB_PS Leaf 26.4 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001272_d63639eb-4a20-4321-b8b6-38de563a1ee6___GHLB_PS Leaf 26.4 Day 13.jpg,Tomato___Late_blight
z7_001273_d63c86b6-4cd6-4982-b12c-c770ce2a2ef3___RS_Late.B 6574.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001273_d63c86b6-4cd6-4982-b12c-c770ce2a2ef3___RS_Late.B 6574.JPG,Tomato___Late_blight
z7_001274_d648ce42-6742-44b2-95b9-a01b24e3054a___RS_Late.B 6116.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001274_d648ce42-6742-44b2-95b9-a01b24e3054a___RS_Late.B 6116.JPG,Tomato___Late_blight
z7_001275_d67013bf-2462-4626-a4fa-e352e7d3008b___GHLB2ES Leaf 139.1.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001275_d67013bf-2462-4626-a4fa-e352e7d3008b___GHLB2ES Leaf 139.1.JPG,Tomato___Late_blight
z7_001276_d674cbf6-0cdc-407a-97ea-c3f53f2c51e4___GH_HL Leaf 170.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001276_d674cbf6-0cdc-407a-97ea-c3f53f2c51e4___GH_HL Leaf 170.JPG,Tomato___Late_blight
z7_001277_d69cda61-f13d-4d73-9a4b-ac0e7c386389___GHLB2 Leaf 98.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001277_d69cda61-f13d-4d73-9a4b-ac0e7c386389___GHLB2 Leaf 98.JPG,Tomato___Late_blight
z7_001278_d6ccb948-fdd5-4357-bb6a-c3df838ea465___GHLB_PS Leaf 8.1 Day 8.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001278_d6ccb948-fdd5-4357-bb6a-c3df838ea465___GHLB_PS Leaf 8.1 Day 8.jpg,Tomato___Late_blight
z7_001279_d6dde2e1-097a-4d45-b646-0110aaa06107___GHLB2 Leaf 8816.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001279_d6dde2e1-097a-4d45-b646-0110aaa06107___GHLB2 Leaf 8816.JPG,Tomato___Late_blight
z7_001280_d6e1f9c1-f0f2-4370-8eb5-aba74edd815a___RS_Late.B 5209.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001280_d6e1f9c1-f0f2-4370-8eb5-aba74edd815a___RS_Late.B 5209.JPG,Tomato___Late_blight
z7_001281_d6e6897a-5083-4914-9903-804c5684a956___GHLB2 Leaf 102.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001281_d6e6897a-5083-4914-9903-804c5684a956___GHLB2 Leaf 102.JPG,Tomato___Late_blight
z7_001282_d6e9c42c-39cb-42a7-8d9b-a926fe21f926___RS_Late.B 6684.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001282_d6e9c42c-39cb-42a7-8d9b-a926fe21f926___RS_Late.B 6684.JPG,Tomato___Late_blight
z7_001283_d7052146-5be7-4d3d-a2a7-32d4277c26a2___GHLB2ES Leaf 141.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001283_d7052146-5be7-4d3d-a2a7-32d4277c26a2___GHLB2ES Leaf 141.JPG,Tomato___Late_blight
z7_001284_d70b86ba-e117-43d6-ad51-43c67d9a2483___RS_Late.B 6347.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001284_d70b86ba-e117-43d6-ad51-43c67d9a2483___RS_Late.B 6347.JPG,Tomato___Late_blight
z7_001285_d730c413-51de-4f47-86bd-e0763f5a5298___GHLB2 Leaf 8894.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001285_d730c413-51de-4f47-86bd-e0763f5a5298___GHLB2 Leaf 8894.JPG,Tomato___Late_blight
z7_001286_d75573fb-2bd8-43fa-9af5-3f219e35142f___RS_Late.B 5070.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001286_d75573fb-2bd8-43fa-9af5-3f219e35142f___RS_Late.B 5070.JPG,Tomato___Late_blight
z7_001287_d7d87536-e71c-4324-a00a-107b9ee00614___GHLB_PS Leaf 22.1 Day 9.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001287_d7d87536-e71c-4324-a00a-107b9ee00614___GHLB_PS Leaf 22.1 Day 9.jpg,Tomato___Late_blight
z7_001288_d7fdf98a-cca7-441b-8014-ddeab2111617___RS_Late.B 6714.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001288_d7fdf98a-cca7-441b-8014-ddeab2111617___RS_Late.B 6714.JPG,Tomato___Late_blight
z7_001289_d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001289_d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,Tomato___Late_blight
z7_001290_d84f5ea2-462a-40e2-8b01-916a65588aaf___GHLB_PS Leaf 22 Day 9.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001290_d84f5ea2-462a-40e2-8b01-916a65588aaf___GHLB_PS Leaf 22 Day 9.jpg,Tomato___Late_blight
z7_001291_d865620c-16b6-484b-a45b-71ebc126d53f___GHLB2 Leaf 8795.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001291_d865620c-16b6-484b-a45b-71ebc126d53f___GHLB2 Leaf 8795.JPG,Tomato___Late_blight
z7_001292_d8674a0f-a63f-4d10-852a-4913ba977823___GHLB2 Leaf 8568.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001292_d8674a0f-a63f-4d10-852a-4913ba977823___GHLB2 Leaf 8568.JPG,Tomato___Late_blight
z7_001293_d86aad3d-070a-4247-a3cb-a66e6b774fd3___RS_Late.B 7114.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001293_d86aad3d-070a-4247-a3cb-a66e6b774fd3___RS_Late.B 7114.JPG,Tomato___Late_blight
z7_001294_d8856c76-c822-408c-9113-e1eadedb5cba___RS_Late.B 5491.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001294_d8856c76-c822-408c-9113-e1eadedb5cba___RS_Late.B 5491.JPG,Tomato___Late_blight
z7_001295_d886ffed-a35b-4954-9066-b708c34fc998___GHLB2 Leaf 82.1.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001295_d886ffed-a35b-4954-9066-b708c34fc998___GHLB2 Leaf 82.1.JPG,Tomato___Late_blight
z7_001296_d8b0ded7-7d30-4b52-acea-d1a3ca70a392___RS_Late.B 6096.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001296_d8b0ded7-7d30-4b52-acea-d1a3ca70a392___RS_Late.B 6096.JPG,Tomato___Late_blight
z7_001297_d8eb0541-a9f1-423b-8e71-24a031f19530___GHLB2 Leaf 134.1.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001297_d8eb0541-a9f1-423b-8e71-24a031f19530___GHLB2 Leaf 134.1.JPG,Tomato___Late_blight
z7_001298_d9432e3e-282e-450c-9375-a3b062353075___RS_Late.B 6430.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001298_d9432e3e-282e-450c-9375-a3b062353075___RS_Late.B 6430.JPG,Tomato___Late_blight
z7_001299_d9459215-359a-48d1-babe-be3b7b11cd9d___GHLB Leaf 2 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001299_d9459215-359a-48d1-babe-be3b7b11cd9d___GHLB Leaf 2 Day 12.JPG,Tomato___Late_blight
z7_001300_d966df9d-0762-4353-8b70-72c9b390013e___RS_Late.B 5591.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001300_d966df9d-0762-4353-8b70-72c9b390013e___RS_Late.B 5591.JPG,Tomato___Late_blight
z7_001301_d984c49c-ff38-46b9-a176-b966c8c8f9ef___RS_Late.B 4991.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001301_d984c49c-ff38-46b9-a176-b966c8c8f9ef___RS_Late.B 4991.JPG,Tomato___Late_blight
z7_001302_d989b5d3-715f-4d85-8475-0a2ec3beaa98___RS_Late.B 5022.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001302_d989b5d3-715f-4d85-8475-0a2ec3beaa98___RS_Late.B 5022.JPG,Tomato___Late_blight
z7_001303_d9ebf5e5-a626-48f3-b649-db74d12e62ad___RS_Late.B 5478.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001303_d9ebf5e5-a626-48f3-b649-db74d12e62ad___RS_Late.B 5478.JPG,Tomato___Late_blight
z7_001304_da40dbcb-5ed7-428a-9c64-34c0b6ab7219___GHLB2 Leaf 9009.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001304_da40dbcb-5ed7-428a-9c64-34c0b6ab7219___GHLB2 Leaf 9009.JPG,Tomato___Late_blight
z7_001305_da45101e-9448-4e0c-a735-91c558e60c8f___RS_Late.B 5290.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001305_da45101e-9448-4e0c-a735-91c558e60c8f___RS_Late.B 5290.JPG,Tomato___Late_blight
z7_001306_dbb8c0f5-faf2-450b-919e-38c5b51af399___RS_Late.B 6717.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001306_dbb8c0f5-faf2-450b-919e-38c5b51af399___RS_Late.B 6717.JPG,Tomato___Late_blight
z7_001307_dbb9fbf0-e196-4730-ac80-859b7dd74188___RS_Late.B 5498.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001307_dbb9fbf0-e196-4730-ac80-859b7dd74188___RS_Late.B 5498.JPG,Tomato___Late_blight
z7_001308_dbd66146-54e6-4621-870d-24208b99e254___RS_Late.B 7051.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001308_dbd66146-54e6-4621-870d-24208b99e254___RS_Late.B 7051.JPG,Tomato___Late_blight
z7_001309_dbd83a4e-d95f-4ffe-8257-eaaa638b06a7___RS_Late.B 6548.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001309_dbd83a4e-d95f-4ffe-8257-eaaa638b06a7___RS_Late.B 6548.JPG,Tomato___Late_blight
z7_001310_dbecc777-f8a4-4222-9872-051d44b19b2c___RS_Late.B 6426.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001310_dbecc777-f8a4-4222-9872-051d44b19b2c___RS_Late.B 6426.JPG,Tomato___Late_blight
z7_001311_dbedc9c1-d7f8-4eef-b4bf-d36689c57c60___GHLB Leaf 27 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001311_dbedc9c1-d7f8-4eef-b4bf-d36689c57c60___GHLB Leaf 27 Day 12.JPG,Tomato___Late_blight
z7_001312_dc2ac355-9488-4cc0-8762-d61ab62f99bd___RS_Late.B 4968.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001312_dc2ac355-9488-4cc0-8762-d61ab62f99bd___RS_Late.B 4968.JPG,Tomato___Late_blight
z7_001313_dcbd45d3-2e47-49e3-a887-d2aca70cfa33___RS_Late.B 6818.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001313_dcbd45d3-2e47-49e3-a887-d2aca70cfa33___RS_Late.B 6818.JPG,Tomato___Late_blight
z7_001314_dce856b2-1c63-4305-97ab-5ab443f462bf___RS_Late.B 6099.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001314_dce856b2-1c63-4305-97ab-5ab443f462bf___RS_Late.B 6099.JPG,Tomato___Late_blight
z7_001315_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001315_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,Tomato___Late_blight
z7_001316_dd3bd618-677a-4661-81bd-8ac871ad8549___GHLB2 Leaf 8884.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001316_dd3bd618-677a-4661-81bd-8ac871ad8549___GHLB2 Leaf 8884.JPG,Tomato___Late_blight
z7_001317_dd52a1b4-1d20-4417-96c9-48baac62f15b___RS_Late.B 5202.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001317_dd52a1b4-1d20-4417-96c9-48baac62f15b___RS_Late.B 5202.JPG,Tomato___Late_blight
z7_001318_dd5e7367-9830-4f2e-8022-cb5dc60afd24___GHLB2 Leaf 8549.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001318_dd5e7367-9830-4f2e-8022-cb5dc60afd24___GHLB2 Leaf 8549.JPG,Tomato___Late_blight
z7_001319_dd84ae03-7d7d-4e12-8f9f-f684abdcb320___RS_Late.B 5637.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001319_dd84ae03-7d7d-4e12-8f9f-f684abdcb320___RS_Late.B 5637.JPG,Tomato___Late_blight
z7_001320_dd8724f0-f7ea-47de-8cbb-42c0fdd7f02a___RS_Late.B 5048.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001320_dd8724f0-f7ea-47de-8cbb-42c0fdd7f02a___RS_Late.B 5048.JPG,Tomato___Late_blight
z7_001321_dd8c1f50-0407-4011-8dea-a8d0e6c7dbf1___RS_Late.B 6725.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001321_dd8c1f50-0407-4011-8dea-a8d0e6c7dbf1___RS_Late.B 6725.JPG,Tomato___Late_blight
z7_001322_ddbd7e1c-c100-4298-a7f5-ebae1e9cff38___GHLB Leaf 1 Day 12.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001322_ddbd7e1c-c100-4298-a7f5-ebae1e9cff38___GHLB Leaf 1 Day 12.JPG,Tomato___Late_blight
z7_001323_de272472-c653-4102-beac-6813da817d21___GHLB2 Leaf 153.2.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001323_de272472-c653-4102-beac-6813da817d21___GHLB2 Leaf 153.2.JPG,Tomato___Late_blight
z7_001324_de27bd5c-d08e-4815-8e31-3a2e497065d2___GHLB2 Leaf 8748.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001324_de27bd5c-d08e-4815-8e31-3a2e497065d2___GHLB2 Leaf 8748.JPG,Tomato___Late_blight
z7_001325_de2e16e8-b372-4d2e-ab3b-30b21c30faa7___GHLB_PS Leaf 1.5 Day 18.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001325_de2e16e8-b372-4d2e-ab3b-30b21c30faa7___GHLB_PS Leaf 1.5 Day 18.jpg,Tomato___Late_blight
z7_001326_de7adfd4-221a-4564-8937-6ae593891fbd___RS_Late.B 5219.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001326_de7adfd4-221a-4564-8937-6ae593891fbd___RS_Late.B 5219.JPG,Tomato___Late_blight
z7_001327_de8d11a4-24da-489d-9c88-0d7cf5344cdc___GHLB_PS Leaf 2.3 Day 16.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001327_de8d11a4-24da-489d-9c88-0d7cf5344cdc___GHLB_PS Leaf 2.3 Day 16.jpg,Tomato___Late_blight
z7_001328_de8d81c6-d032-4d55-92c3-690da726fa0c___GHLB2ES Leaf 119.1.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001328_de8d81c6-d032-4d55-92c3-690da726fa0c___GHLB2ES Leaf 119.1.JPG,Tomato___Late_blight
